PERIOD,REGION,SUBAREA,VARIABLE,VALUE,UNITS,NOTES,INPUT_PRODUCT,ALGORITHM,TIME_START,TIME_END,DURATION,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,CONTRIBUTOR_NAME
A_1998,NES_EPU_NOESTUARIES,GB,PPD_ANNUAL_MEAN,0.6936169,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_1998,NES_EPU_NOESTUARIES,GOM,PPD_ANNUAL_MEAN,0.6045896,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_1998,NES_EPU_NOESTUARIES,MAB,PPD_ANNUAL_MEAN,0.7626393,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_1999,NES_EPU_NOESTUARIES,GB,PPD_ANNUAL_MEAN,0.7646363,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_1999,NES_EPU_NOESTUARIES,GOM,PPD_ANNUAL_MEAN,0.6958852,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_1999,NES_EPU_NOESTUARIES,MAB,PPD_ANNUAL_MEAN,0.7823846,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_2000,NES_EPU_NOESTUARIES,GB,PPD_ANNUAL_MEAN,0.7799236,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_2000,NES_EPU_NOESTUARIES,GOM,PPD_ANNUAL_MEAN,0.6449656,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_2000,NES_EPU_NOESTUARIES,MAB,PPD_ANNUAL_MEAN,0.8351305,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
A_2001,NES_EPU_NOESTUARIES,GB,PPD_ANNUAL_MEAN,0.7452348,gCarbon/m^2/Day,The mean of the monthly spatial means,daily primary production,Vertically Generalized Production Model - Eppley,1998-01-01T00:00:00Z,2023-12-31T23:59:59Z,12 months,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",OCCCI,V6.0,http://www.esa-oceancolour-cci.org/,NA,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
